,game_id,week,season_type,game_date,posteam,defteam,home_team,away_team,qtr,down,ydstogo,yardline_100,quarter_seconds_remaining,game_seconds_remaining,score_differential,play_id,play_type,desc,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempt,complete_pass,incomplete_pass,passer_player_name,receiver_player_name,receiver_player_id,passing_yards,air_yards,yards_after_catch,pass_location,pass_length,interception,sack,touchdown,pass_touchdown,rush_attempt,rushing_yards,rush_touchdown,run_location,run_gap,rusher_player_name,rusher_player_id,epa,wpa,success,cpoe,first_down,xyac_epa,xyac_mean_yardage,fumble,fumble_lost,penalty,is_play_action
7871,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,3.0,3.0,9.0,19.0,286.0,1186.0,35.0,3270.0,pass,(4:46) (Shotgun) 14-S.Darnold pass incomplete short left to 11-J.Smith-Njigba [90-B.Bresee].,1.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,J.Smith-Njigba,00-0038543,,12.0,,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-1.1834199248112363,-0.00012886524200439453,0.0,-35.59906482696533,0.0,0.46364770307996794,2.214669217748451,0.0,0.0,0.0,0
7889,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,1.0,10.0,65.0,893.0,893.0,31.0,3709.0,run,(14:53) (Shotgun) 36-G.Holani right guard to SEA 39 for 4 yards (56-D.Davis; 58-C.Rumph).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,right,guard,G.Holani,00-0039299,-0.06366962962783873,-2.205371856689453e-05,0.0,,0.0,,,0.0,0.0,0.0,0
7890,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,2.0,6.0,61.0,859.0,859.0,31.0,3735.0,run,"(14:19) 36-G.Holani right end to SEA 38 for -1 yards (56-D.Davis, 58-C.Rumph).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,right,end,G.Holani,00-0039299,-0.9231024631299078,1.6927719116210938e-05,0.0,,0.0,,,0.0,0.0,0.0,0
7892,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,3.0,12.0,67.0,817.0,817.0,31.0,3781.0,pass,(13:37) (Shotgun) 2-D.Lock pass short left to 36-G.Holani to SEA 37 for 4 yards (56-D.Davis).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,D.Lock,G.Holani,00-0039299,4.0,-6.0,10.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.818092867732048,-1.9073486328125e-05,0.0,12.29090690612793,0.0,1.2833911106449363,11.84020367172343,0.0,0.0,0.0,0
7898,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,1.0,10.0,75.0,665.0,665.0,31.0,3935.0,pass,(11:05) 2-D.Lock pass short middle to 36-G.Holani to SEA 36 for 11 yards (20-P.Werner).,0.0,0.0,1.0,0.0,1.0,1.0,0.0,D.Lock,G.Holani,00-0039299,11.0,5.0,6.0,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.6775509705767035,-1.7881393432617188e-05,1.0,19.834059476852417,1.0,0.5346811587422537,4.513441293078358,0.0,0.0,0.0,1
7899,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,1.0,10.0,64.0,627.0,627.0,31.0,3967.0,run,(10:27) 36-G.Holani left guard to SEA 37 for 1 yard (90-B.Bresee; 56-D.Davis).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,left,guard,G.Holani,00-0039299,-0.545652084518224,-2.276897430419922e-05,0.0,,0.0,,,0.0,0.0,0.0,0
7900,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,2.0,9.0,63.0,588.0,588.0,31.0,3989.0,pass,(9:48) 2-D.Lock pass incomplete short left to 15-T.Horton (1-A.Taylor).,0.0,0.0,1.0,0.0,1.0,0.0,1.0,D.Lock,T.Horton,00-0040648,,6.0,,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.7521809116005898,-5.4836273193359375e-06,0.0,-74.99430775642395,0.0,0.6402321897167014,3.623497116495855,0.0,0.0,0.0,1
7901,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,3.0,9.0,63.0,585.0,585.0,31.0,4012.0,run,(9:45) (Shotgun) 36-G.Holani up the middle to SEA 42 for 5 yards (96-C.Granderson).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,5.0,0.0,middle,,G.Holani,00-0039299,-0.8520529088564217,-2.3126602172851562e-05,0.0,,0.0,,,0.0,0.0,0.0,0
7907,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,1.0,10.0,55.0,474.0,474.0,31.0,4142.0,run,(7:54) 31-J.Wright up the middle to SEA 48 for 3 yards (20-P.Werner; 90-B.Bresee).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,middle,,J.Wright,00-0040067,-0.21504902024753392,-1.71661376953125e-05,0.0,,0.0,,,0.0,0.0,0.0,0
7908,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,2.0,7.0,52.0,430.0,430.0,31.0,4164.0,run,(7:10) 31-J.Wright right guard to NO 46 for 6 yards (1-A.Taylor).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,6.0,0.0,right,guard,J.Wright,00-0040067,0.27244436007458717,4.76837158203125e-06,1.0,,0.0,,,0.0,0.0,0.0,0
7910,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,3.0,1.0,46.0,385.0,385.0,31.0,4186.0,run,(6:25) 36-G.Holani right tackle to NO 45 for 1 yard (58-C.Rumph).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,right,tackle,G.Holani,00-0039299,0.37912562501151115,-2.6226043701171875e-06,1.0,,1.0,,,0.0,0.0,0.0,0
7911,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,1.0,10.0,45.0,344.0,344.0,31.0,4215.0,run,(5:44) 31-J.Wright left guard to NO 44 for 1 yard (56-D.Davis; 20-P.Werner).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,left,guard,J.Wright,00-0040067,-0.5021687634289265,-2.5987625122070312e-05,0.0,,0.0,,,0.0,0.0,0.0,0
7912,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,2.0,9.0,44.0,302.0,302.0,31.0,4237.0,run,(5:02) 31-J.Wright up the middle to NO 34 for 10 yards (21-J.Reid).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,10.0,0.0,middle,,J.Wright,00-0040067,1.0878258006414399,-1.1205673217773438e-05,1.0,,1.0,,,0.0,0.0,0.0,0
7913,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,1.0,10.0,34.0,258.0,258.0,31.0,4259.0,run,(4:18) (Shotgun) 31-J.Wright left tackle to NO 34 for no gain (58-C.Rumph).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,left,tackle,J.Wright,00-0040067,-0.5984660846297629,-9.5367431640625e-07,0.0,,0.0,,,0.0,0.0,0.0,0
7914,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,2.0,10.0,34.0,216.0,216.0,31.0,4281.0,run,"(3:36) 36-G.Holani right tackle to NO 34 for no gain (29-Q.Riley). FUMBLES (29-Q.Riley), RECOVERED by NO-20-P.Werner at NO 34.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right,tackle,G.Holani,00-0039299,-4.247791237139609,6.272764585446566e-05,0.0,,0.0,,,1.0,1.0,0.0,0
7919,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,1.0,10.0,77.0,157.0,157.0,31.0,4415.0,run,(2:37) 36-G.Holani right guard to SEA 27 for 4 yards (31-J.Howden; 93-N.Shepherd).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,right,guard,G.Holani,00-0039299,-0.1800135960802436,4.172325134277344e-06,0.0,,0.0,,,0.0,0.0,0.0,0
7920,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,2.0,6.0,73.0,120.0,120.0,31.0,4437.0,run,(2:00) 36-G.Holani left guard to SEA 31 for 4 yards (26-T.Burgess; 31-J.Howden).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,left,guard,G.Holani,00-0039299,-0.08255132217891514,-3.6954879760742188e-06,0.0,,0.0,,,0.0,0.0,0.0,0
7921,2025_03_NO_SEA,3,REG,2025-09-21,SEA,NO,SEA,NO,4.0,3.0,2.0,69.0,73.0,73.0,31.0,4466.0,run,(1:13) (Shotgun) 36-G.Holani up the middle to SEA 39 for 8 yards (31-J.Howden).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,8.0,0.0,middle,,G.Holani,00-0039299,-0.4732726583024487,2.1219253540039062e-05,0.0,,1.0,,,0.0,0.0,0.0,0
10544,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,1.0,10.0,86.0,737.0,3437.0,0.0,215.0,run,(12:17) (Shotgun) 9-K.Walker right end to SEA 14 for no gain (2-Ma.Wilson).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right,end,K.Walker,00-0038134,-0.6464458741247654,-0.010487467050552368,0.0,,0.0,,,0.0,0.0,0.0,0
10545,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,2.0,10.0,86.0,713.0,3413.0,0.0,244.0,pass,"(11:53) (No Huddle, Shotgun) 14-S.Darnold pass short left to 9-K.Walker pushed ob at SEA 43 for 29 yards (34-J.Thompson).",1.0,1.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,K.Walker,00-0038134,29.0,-3.0,32.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,2.554973357822746,0.06369030475616455,1.0,10.450571775436401,1.0,1.3931846975588713,9.348887283238582,0.0,0.0,0.0,0
10546,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,1.0,10.0,57.0,674.0,3374.0,0.0,274.0,run,(11:14) (Shotgun) 11-J.Smith-Njigba right end to SEA 45 for 2 yards (29-D.Burke).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,right,end,J.Smith-Njigba,00-0038543,-0.4580759438686073,-0.01564621925354004,0.0,,0.0,,,0.0,0.0,0.0,0
10547,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,2.0,8.0,55.0,638.0,3338.0,0.0,303.0,run,"(10:38) 9-K.Walker up the middle to SEA 42 for -3 yards (56-D.Robinson, 27-A.Davis-Gaither).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,middle,,K.Walker,00-0038134,-1.3223651410080492,-0.04308566451072693,0.0,,0.0,,,0.0,0.0,0.0,0
10548,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,3.0,11.0,58.0,592.0,3292.0,0.0,325.0,pass,(9:52) (Shotgun) 14-S.Darnold pass short right to 15-T.Horton to ARI 48 for 10 yards (29-D.Burke).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,T.Horton,00-0040648,10.0,5.0,5.0,right,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.1230454072356224,0.015720665454864502,1.0,25.178349018096924,0.0,0.9941498964379472,4.115038271324011,0.0,0.0,0.0,0
10549,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,4.0,1.0,48.0,547.0,3247.0,0.0,350.0,run,"(9:07) (Shotgun) 26-Z.Charbonnet right tackle to ARI 48 for no gain (2-Ma.Wilson, 27-A.Davis-Gaither).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right,tackle,Z.Charbonnet,00-0039165,-3.44065525312908,-0.07142844796180725,0.0,,0.0,,,0.0,0.0,0.0,0
10561,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,1.0,10.0,77.0,271.0,2971.0,-3.0,746.0,pass,(4:31) 14-S.Darnold pass short left to 18-E.Arroyo pushed ob at SEA 35 for 12 yards (27-A.Davis-Gaither).,0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,E.Arroyo,00-0040739,12.0,3.0,9.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.7904039649292827,0.023671269416809082,1.0,18.79948377609253,1.0,0.6540446732705737,4.874077233223943,0.0,0.0,0.0,1
10562,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,1.0,10.0,65.0,242.0,2942.0,-3.0,776.0,run,(4:02) (No Huddle) 9-K.Walker left end pushed ob at SEA 44 for 9 yards (2-Ma.Wilson; 34-J.Thompson).,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,9.0,0.0,left,end,K.Walker,00-0038134,0.9138653879053891,0.014750063419342041,1.0,,0.0,,,0.0,0.0,0.0,0
10563,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,2.0,1.0,56.0,200.0,2900.0,-3.0,798.0,run,(3:20) (Shotgun) 9-K.Walker right tackle ran ob at ARI 35 for 21 yards (34-J.Thompson).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,21.0,0.0,right,tackle,K.Walker,00-0038134,1.1902216256130487,0.0739428699016571,1.0,,1.0,,,0.0,0.0,0.0,0
10564,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,1.0,10.0,35.0,163.0,2863.0,-3.0,830.0,run,(2:43) 9-K.Walker left tackle to ARI 27 for 8 yards (2-Ma.Wilson).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,8.0,0.0,left,tackle,K.Walker,00-0038134,0.6355617369990796,0.01458275318145752,1.0,,0.0,,,0.0,0.0,0.0,0
10565,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,2.0,2.0,27.0,141.0,2841.0,-3.0,852.0,pass,(2:21) (No Huddle) 14-S.Darnold pass incomplete short middle.,0.0,1.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,,,,-2.0,,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.6121285893023014,-0.03235423564910889,0.0,,0.0,,,0.0,0.0,0.0,1
10566,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,3.0,2.0,27.0,136.0,2836.0,-3.0,875.0,pass,"(2:16) (Shotgun) 14-S.Darnold pass short left to 10-C.Kupp to ARI 16 for 11 yards (42-D.Taylor-Demerson, 16-M.Melton).",1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,C.Kupp,00-0033908,11.0,5.0,6.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.2857682143803686,0.04353708028793335,1.0,24.846315383911133,1.0,0.19462507323374822,3.298092312004883,0.0,0.0,0.0,0
10567,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,1.0,1.0,10.0,16.0,98.0,2798.0,-3.0,900.0,pass,"(1:38) 14-S.Darnold pass short left to 88-A.Barner for 16 yards, TOUCHDOWN.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,A.Barner,00-0039793,16.0,15.0,1.0,left,short,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,2.050839441595599,0.0593041163485748,1.0,64.57044184207916,1.0,0.8420696001249,0.7603232555266004,0.0,0.0,0.0,1
10576,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,74.0,890.0,2690.0,4.0,1096.0,run,(14:50) 26-Z.Charbonnet left end pushed ob at SEA 29 for 3 yards (42-D.Taylor-Demerson).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,left,end,Z.Charbonnet,00-0039165,-0.2491666181012988,-0.008033990859985352,0.0,,0.0,,,0.0,0.0,0.0,0
10577,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,2.0,7.0,71.0,869.0,2669.0,4.0,1123.0,run,"(14:29) (No Huddle) 26-Z.Charbonnet left tackle to SEA 34 for 5 yards (56-D.Robinson; 42-D.Taylor-Demerson). PENALTY on ARI-79-P.Mustipher, Defensive Holding, 5 yards, enforced at SEA 34.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,5.0,0.0,left,tackle,Z.Charbonnet,00-0039165,1.0394101031124592,0.033572256565093994,1.0,,1.0,,,0.0,0.0,1.0,0
10578,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,61.0,844.0,2644.0,4.0,1156.0,run,(14:04) 26-Z.Charbonnet left end to SEA 37 for -2 yards (27-A.Davis-Gaither). ARI-2-Ma.Wilson was injured during the play.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,left,end,Z.Charbonnet,00-0039165,-0.9078676607459784,-0.018535077571868896,0.0,,0.0,,,0.0,0.0,0.0,0
10579,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,2.0,12.0,63.0,807.0,2607.0,4.0,1181.0,pass,(13:27) (Shotgun) 14-S.Darnold sacked at SEA 30 for -7 yards (93-C.Campbell).,1.0,0.0,1.0,0.0,1.0,0.0,0.0,S.Darnold,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,-1.2879038988612592,-0.04518526792526245,0.0,,0.0,,,0.0,0.0,0.0,0
10580,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,3.0,19.0,70.0,768.0,2568.0,4.0,1201.0,run,(12:48) (Shotgun) 9-K.Walker up the middle to SEA 34 for 4 yards (42-D.Taylor-Demerson; 27-A.Davis-Gaither).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,middle,,K.Walker,00-0038134,-0.765107536688447,-0.002431809902191162,0.0,,0.0,,,0.0,0.0,0.0,0
10592,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,49.0,500.0,2300.0,4.0,1533.0,pass,(8:20) 14-S.Darnold pass incomplete deep left to 15-T.Horton (16-M.Melton). ** Injury Update: ARI-2-Ma.Wilson has returned to the game.,0.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,T.Horton,00-0040648,,45.0,,left,deep,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.49503056169487536,-0.012875020503997803,0.0,-29.21547293663025,0.0,1.077076231891314,3.0872048542369157,0.0,0.0,0.0,1
10593,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,2.0,10.0,49.0,493.0,2293.0,4.0,1568.0,pass,(8:13) (Shotgun) 14-S.Darnold pass short middle to 19-J.Bobo to ARI 32 for 17 yards (34-J.Thompson; 2-Ma.Wilson).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,J.Bobo,00-0038752,17.0,13.0,4.0,middle,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.6288139807293192,0.0336262583732605,1.0,26.769715547561646,1.0,0.3002440547810237,4.441000935097691,0.0,0.0,0.0,0
10594,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,32.0,452.0,2252.0,4.0,1596.0,run,(7:32) 9-K.Walker up the middle to ARI 28 for 4 yards (79-P.Mustipher).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,middle,,K.Walker,00-0038134,-0.04077232215786353,-0.0068340301513671875,0.0,,0.0,,,0.0,0.0,0.0,0
10595,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,2.0,6.0,28.0,418.0,2218.0,4.0,1618.0,run,"(6:58) 9-K.Walker left end to ARI 25 for 3 yards (13-K.Clark). PENALTY on SEA-9-K.Walker, Taunting, 15 yards, enforced at ARI 25.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,left,end,K.Walker,00-0038134,-2.1940047705429606,-0.03915965557098389,0.0,,0.0,,,0.0,0.0,1.0,0
10596,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,3.0,18.0,40.0,385.0,2185.0,4.0,1651.0,pass,(6:25) (Shotgun) 14-S.Darnold pass short left to 26-Z.Charbonnet to ARI 44 for -4 yards (93-C.Campbell).,1.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,Z.Charbonnet,00-0039165,-4.0,-5.0,1.0,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-1.4091826108051464,-0.03987056016921997,0.0,10.50032377243042,0.0,1.795873966393439,14.632391047140118,0.0,0.0,0.0,0
10602,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,90.0,225.0,2025.0,4.0,1796.0,pass,(3:45) 14-S.Darnold pass deep right to 18-E.Arroyo to SEA 42 for 32 yards (10-J.Sweat).,0.0,0.0,1.0,0.0,1.0,1.0,0.0,S.Darnold,E.Arroyo,00-0040739,32.0,29.0,3.0,right,deep,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.8538036975078285,0.06026196479797363,1.0,61.520642042160034,1.0,0.49866318152999956,7.717082584364107,0.0,0.0,0.0,1
10603,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,58.0,180.0,1980.0,4.0,1828.0,run,(3:00) 14-S.Darnold scrambles up the middle to ARI 34 for 24 yards (34-J.Thompson).,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,24.0,0.0,middle,,S.Darnold,00-0034869,1.4761712797917426,0.05907702445983887,1.0,,1.0,,,0.0,0.0,0.0,0
10604,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,34.0,146.0,1946.0,4.0,1850.0,run,(2:26) (No Huddle) 26-Z.Charbonnet right end to ARI 19 for 15 yards (34-J.Thompson; 55-D.Stills).,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,15.0,0.0,right,end,Z.Charbonnet,00-0039165,1.0938603594549932,0.01756751537322998,1.0,,1.0,,,0.0,0.0,0.0,0
10605,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,10.0,19.0,120.0,1920.0,4.0,1872.0,run,(2:00) (Shotgun) 26-Z.Charbonnet up the middle to ARI 17 for 2 yards (27-A.Davis-Gaither; 3-B.Baker).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,middle,,Z.Charbonnet,00-0039165,-0.40313599444925785,-0.009313344955444336,0.0,,0.0,,,0.0,0.0,0.0,0
10607,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,1.0,1.0,1.0,76.0,1876.0,4.0,1935.0,run,(1:16) 79-A.Kight reported in as eligible. 26-Z.Charbonnet up the middle to ARI 1 for no gain (93-C.Campbell; 94-D.Tomlinson).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,middle,,Z.Charbonnet,00-0039165,-0.2580506108060945,-0.005347073078155518,0.0,,0.0,,,0.0,0.0,0.0,0
10609,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,2.0,1.0,1.0,71.0,1871.0,4.0,1959.0,pass,(1:11) 14-S.Darnold pass incomplete short left to 18-E.Arroyo.,0.0,0.0,1.0,0.0,1.0,0.0,1.0,S.Darnold,E.Arroyo,00-0040739,,1.0,,left,short,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.34573301632190123,-0.01371622085571289,0.0,-62.44102120399475,0.0,,,0.0,0.0,0.0,1
10610,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,2.0,3.0,1.0,1.0,67.0,1867.0,4.0,1989.0,run,"(1:07) 26-Z.Charbonnet left end for 1 yard, TOUCHDOWN.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,left,end,Z.Charbonnet,00-0039165,1.2288355921918992,0.034398552977978336,1.0,,1.0,,,0.0,0.0,0.0,0
10624,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,3.0,1.0,10.0,66.0,894.0,1794.0,11.0,2262.0,pass,"(14:54) 14-S.Darnold sacked at SEA 28 for -6 yards (10-J.Sweat). FUMBLES (10-J.Sweat) [10-J.Sweat], recovered by SEA-81-E.Saubert at SEA 33.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,S.Darnold,,,,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,-0.7419763123616576,-0.005366384983062744,0.0,,0.0,,,1.0,0.0,0.0,1
10625,2025_04_SEA_ARI,4,REG,2025-09-25,SEA,ARI,ARI,SEA,3.0,2.0,11.0,67.0,854.0,1754.0,11.0,2292.0,run,(14:14) (Shotgun) 11-J.Smith-Njigba left end pushed ob at SEA 43 for 10 yards (42-D.Taylor-Demerson).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,10.0,0.0,left,end,J.Smith-Njigba,00-0038543,1.1546955304220319,0.022556960582733154,1.0,,0.0,,,0.0,0.0,0.0,0
